State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Haryana,Karnal,"New Grain Market(main), Karnal",Apple,Other,Large,26/05/2024,4000,12000,8000,17
Madhya Pradesh,Rajgarh,Suthalia,Soyabean,Yellow,FAQ,26/05/2024,4200,4250,4200,13
Maharashtra,Ahmednagar,Karjat,Jowar(Sorghum),Other,FAQ,26/05/2024,3400,4000,3400,5
Madhya Pradesh,Shajapur,Berachha,Soyabean,Soyabeen,FAQ,26/05/2024,3800,4600,4000,13
Maharashtra,Buldhana,Buldhana(Dhad),Jowar(Sorghum),Other,FAQ,26/05/2024,1500,2000,1800,5
Punjab,Nawanshahr,Banga,Apple,Apple,Medium,26/05/2024,6217,8667,7008,17
Madhya Pradesh,Mandsaur,Mandsaur,Maize,Local,FAQ,26/05/2024,2229,2229,2229,4
Uttar Pradesh,Amroha,Hasanpur,Apple,Delicious,Medium,26/05/2024,3210,4000,3450,17
Uttar Pradesh,Bahraich,Bahraich,Apple,Kasmir/Shimla - II,Medium,26/05/2024,8500,8800,8620,17
Uttar Pradesh,Bareilly,Bahedi,Apple,Other,Medium,26/05/2024,4710,4755,4730,17
Kerala,Malappuram,Manjeri,Bengal Gram(Gram)(Whole),Bold,FAQ,26/05/2024,7500,7600,7550,6
Uttar Pradesh,Bareilly,Bareilly,Apple,Apple,Medium,26/05/2024,8475,8525,8500,17
Uttar Pradesh,Farukhabad,Mohamadabad,Apple,Apple,Medium,26/05/2024,8450,8650,8550,17
Uttar Pradesh,Fatehpur,Khaga,Apple,Kasmir/Shimla - II,Medium,26/05/2024,8500,8740,8600,17
Uttar Pradesh,Kanpur,Varipaal,Jowar(Sorghum),Jowar ( White),FAQ,26/05/2024,3500,3560,3540,5
Uttar Pradesh,Gonda,Gonda,Apple,Delicious,Medium,26/05/2024,8600,9000,8700,17
Uttar Pradesh,Jalaun (Orai),Konch,Apple,Delicious,Medium,26/05/2024,8450,8550,8500,17
Uttar Pradesh,Jhansi,Jhansi,Apple,Apple,Medium,26/05/2024,8780,8830,8800,17
Uttar Pradesh,Jhansi,Mauranipur,Apple,Kasmir/Shimla - II,Medium,26/05/2024,8550,8800,8700,17
Uttar Pradesh,Kanpur Dehat,Rura,Apple,Delicious,Medium,26/05/2024,7000,7300,7100,17
Uttar Pradesh,Lalitpur,Lalitpur,Apple,Kasmir/Shimla - II,Medium,26/05/2024,8490,8630,8570,17
Uttar Pradesh,Mahoba,Mahoba,Apple,Royal Delicious,Medium,26/05/2024,8600,8700,8650,17
Uttar Pradesh,Sambhal,Chandausi,Apple,Apple,Medium,26/05/2024,8400,8550,8470,17
Uttar Pradesh,Kanpur Dehat,Rura,Maize,Yellow,FAQ,26/05/2024,2000,2200,2100,4
Chattisgarh,Durg,Durg,Orange,Nagpuri,Medium,26/05/2024,7000,8000,8000,18
Goa,North Goa,Mapusa,Orange,Orange,Medium,26/05/2024,2000,2000,2000,18
West Bengal,Kolkata,Mechua,Orange,Other,Large,26/05/2024,11000,12000,12000,18
Gujarat,Chhota Udaipur,Bodeliu,Cotton,Shanker 6 (B) 30mm FIne,FAQ,26/05/2024,7250,7500,7400,15
Gujarat,Chhota Udaipur,Modasar        ,Cotton,Shanker 6 (B) 30mm FIne,FAQ,26/05/2024,6600,7600,7300,15
Maharashtra,Nagpur,Bhiwapur,Cotton,Varalaxmi,FAQ,26/05/2024,6800,7350,7075,15
Maharashtra,Wardha,Ashti,Cotton,Other,FAQ,26/05/2024,6900,7400,7250,15
Madhya Pradesh,Alirajpur,Alirajpur,Groundnut,Big (With Shell),FAQ,26/05/2024,4990,6500,6500,10
Madhya Pradesh,Badwani,Sendhwa,Groundnut,Other,FAQ,26/05/2024,5200,5300,5300,10
Andhra Pradesh,Kurnool,Nandikotkur,Bengal Gram(Gram)(Whole),Gulabi,FAQ,26/05/2024,5440,5440,5440,6
Madhya Pradesh,Rajgarh,Suthalia,Soyabean,Soyabeen,FAQ,26/05/2024,4400,4400,4200,13
Haryana,Yamuna Nagar,Sadhaura,Apple,Other,Medium,26/05/2024,7000,7000,7000,17
Uttar Pradesh,Aligarh,Aligarh,Apple,Delicious,Medium,26/05/2024,8800,8900,8850,17
Maharashtra,Pune,Dound,Jowar(Sorghum),Jowar ( White),FAQ,26/05/2024,2200,2200,2200,5
Maharashtra,Chattrapati Sambhajinagar,Kannad,Soyabean,Other,FAQ,26/05/2024,4401,4401,4401,13
Maharashtra,Chattrapati Sambhajinagar,Sillod,Soyabean,Other,FAQ,26/05/2024,4450,4500,4450,13
Maharashtra,Ahmednagar,Shevgaon,Maize,Yellow,FAQ,26/05/2024,2000,2000,2000,4
Kerala,Malappuram,Manjeri,Green Gram (Moong)(Whole),Bold,FAQ,26/05/2024,11500,11600,11550,9
Madhya Pradesh,Chhatarpur,Chhatarpur,"Sesamum(Sesame,Gingelly,Til)",Sesame,FAQ,26/05/2024,11500,11500,11500,11
Madhya Pradesh,Alirajpur,Jobat,Soyabean,Soyabeen,FAQ,26/05/2024,4450,4450,4450,13
Telangana,Mahbubnagar,Wanaparthy town,Groundnut,Local,FAQ,26/05/2024,5729,6429,6229,10
Uttar Pradesh,Mahoba,Mahoba,Groundnut,Big (With Shell),FAQ,26/05/2024,5550,5700,5600,10
Madhya Pradesh,Gwalior,Lashkar,Mustard,Mustard,FAQ,26/05/2024,5450,5835,5600,12
Kerala,Malappuram,Manjeri,Rice,Other,FAQ,26/05/2024,4600,4700,4650,3
Maharashtra,Raigad,Alibagh,Rice,Other,FAQ,26/05/2024,1000,1500,1200,3
Odisha,Mayurbhanja,Karanjia,Rice,Other,FAQ,26/05/2024,3100,3300,3200,3
Tripura,North Tripura,Dasda,Rice,Masuri,FAQ,26/05/2024,3300,3400,3350,3
Uttar Pradesh,Amethi,Jafarganj,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,26/05/2024,6380,6460,6415,6
Uttar Pradesh,Banda,Banda,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,26/05/2024,6700,6900,6800,6
Uttar Pradesh,Basti,Basti,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,26/05/2024,6410,6510,6460,6
Uttar Pradesh,Chandauli,Chandoli,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,26/05/2024,6440,6460,6450,6
Tripura,Sepahijala,Bishalgarh,Rice,Fine,FAQ,26/05/2024,3900,4100,4000,3
Tripura,Sepahijala,Bishramganj,Rice,Fine,FAQ,26/05/2024,3900,4100,4000,3
Uttar Pradesh,Amethi,Jafarganj,Rice,III,FAQ,26/05/2024,2990,3060,3025,3
Uttar Pradesh,Amroha,Amroha,Rice,III,FAQ,26/05/2024,2850,2900,2860,3
Uttar Pradesh,Jhansi,Gurusarai,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,26/05/2024,6100,6600,6500,6
Uttar Pradesh,Ghaziabad,Ghaziabad,Rice,III,FAQ,26/05/2024,3150,3250,3200,3
Uttar Pradesh,Lalitpur,Mehrauni,Green Gram (Moong)(Whole),Ankola,FAQ,26/05/2024,8000,8550,8550,9
Uttar Pradesh,Saharanpur,Saharanpur,Green Gram (Moong)(Whole),Green (Whole),FAQ,26/05/2024,8630,9080,8850,9
Chattisgarh,Kondagaon,Keshkal,Maize,Hybrid/Local,FAQ,26/05/2024,2000,2050,2000,4
Chattisgarh,Kondagaon,Kondagoan,Maize,Hybrid/Local,FAQ,26/05/2024,2000,2300,2130,4
Uttar Pradesh,Fatehpur,Fatehpur,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,26/05/2024,6400,6600,6500,6
Uttar Pradesh,Balrampur,Panchpedwa,Rice,III,FAQ,26/05/2024,3120,3340,3250,3
Uttar Pradesh,Gorakhpur,Gorakhpur,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,26/05/2024,6450,6500,6475,6
Uttar Pradesh,Banda,Banda,Rice,III,FAQ,26/05/2024,2650,2800,2725,3
Uttar Pradesh,Hamirpur,Raath,Bengal Gram(Gram)(Whole),Other,FAQ,26/05/2024,5400,5500,5450,6
Uttar Pradesh,Kanpur Dehat,Jhijhank,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,26/05/2024,6150,6350,6250,6
Uttar Pradesh,Kanpur Dehat,Pukharayan,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,26/05/2024,6180,6240,6200,6
West Bengal,Medinipur(W),Ghatal,Jute,TD-5,FAQ,26/05/2024,5000,5200,5100,16
West Bengal,Murshidabad,Beldanga,Jute,TD-5,FAQ,26/05/2024,5300,5500,5400,16
West Bengal,Murshidabad,Jiaganj,Jute,Other,FAQ,26/05/2024,5350,5450,5400,16
West Bengal,Murshidabad,Lalbagh,Jute,TD-5,FAQ,26/05/2024,5360,5450,5400,16
West Bengal,Uttar Dinajpur,Islampur,Jute,TD-5,FAQ,26/05/2024,5200,5300,5250,16
Bihar,Kishanganj,Bahadurganj,Red Gram,AL-15,FAQ,26/05/2024,5700,6100,5900,7
Bihar,Madhepura,Murliganj,Onion,White,FAQ,26/05/2024,1800,2500,2000,23
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Onion,Other,FAQ,26/05/2024,600,1800,1500,23
Gujarat,Bharuch,Bharuch,Onion,Other,FAQ,26/05/2024,1500,2400,2000,23
Gujarat,Kheda,Kapadvanj,Onion,Other,FAQ,26/05/2024,1100,1750,1425,23
Gujarat,Navsari,Bilimora,Onion,Nasik,FAQ,26/05/2024,1500,2200,1800,23
Uttar Pradesh,Bareilly,Richha,Banana,Banana - Ripe,Medium,26/05/2024,630,680,665,19
Uttar Pradesh,Etah,Etah,Banana,Banana - Ripe,Medium,26/05/2024,2400,2650,2480,19
Haryana,Gurgaon,Gurgaon,Onion,Other,FAQ,26/05/2024,1000,1400,1200,23
Haryana,Hissar,Hansi,Onion,Other,FAQ,26/05/2024,1200,1300,1200,23
Haryana,Hissar,Hissar,Onion,Other,FAQ,26/05/2024,1000,1600,1600,23
Rajasthan,Bhilwara,Bhilwara,Garlic,Other,FAQ,26/05/2024,5000,13000,9000,25
Uttar Pradesh,Fatehpur,Khaga,Banana,Banana - Ripe,Medium,26/05/2024,2800,2935,2850,19
Uttar Pradesh,Jalaun (Orai),Jalaun,Banana,Banana - Ripe,Medium,26/05/2024,1400,1600,1500,19
Kerala,Thiruvananthapuram,Maranelloor VFPCK,Banana,Palayamthodan,Small,26/05/2024,1600,1800,1700,19
Kerala,Thiruvananthapuram,Maranelloor VFPCK,Banana,Rasakathai,Medium,26/05/2024,4000,5000,4500,19
Kerala,Thiruvananthapuram,Maranelloor VFPCK,Banana,Red Banana,Medium,26/05/2024,4500,5500,5000,19
Kerala,Thiruvananthapuram,Maranelloor VFPCK,Banana,Robusta,Medium,26/05/2024,2500,2800,2600,19
Madhya Pradesh,Gwalior,Lashkar,Wheat,Local,FAQ,26/05/2024,2210,2480,2450,1
Madhya Pradesh,Katni,Katni,Wheat,Mill Quality,FAQ,26/05/2024,2210,2370,2350,1
Nagaland,Phek,Pfatsero,Banana,Other,Medium,26/05/2024,9000,11000,10000,19
Haryana,Panipat,Panipat,Onion,Other,FAQ,26/05/2024,900,1300,1100,23
Haryana,Yamuna Nagar,Sadhaura,Onion,Onion,FAQ,26/05/2024,1300,1500,1400,23
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Banana,Desi(Bontha),Small,26/05/2024,1000,1200,1100,19
Uttrakhand,UdhamSinghNagar,Kashipur,Banana,Other,Medium,26/05/2024,1600,1800,1700,19
Himachal Pradesh,Kullu,Bhuntar,Onion,Other,FAQ,26/05/2024,2400,2800,2600,23
Andhra Pradesh,Chittor,Palamaner,Cauliflower,Cauliflower,FAQ,26/05/2024,1000,1700,1300,34
Gujarat,Amreli,Damnagar,Cauliflower,Cauliflower,FAQ,26/05/2024,3500,4500,3800,34
Gujarat,Bharuch,Bharuch,Cauliflower,Other,FAQ,26/05/2024,1300,2000,1500,34
Madhya Pradesh,Sehore,Jawar,Wheat,Local,FAQ,26/05/2024,2350,2350,2350,1
Madhya Pradesh,Sehore,Sehore,Wheat,Lokwan,FAQ,26/05/2024,2300,2315,2315,1
Haryana,Hissar,Hansi,Cauliflower,Other,FAQ,26/05/2024,1500,2000,1800,34
Madhya Pradesh,Gwalior,Dabra,Wheat,Local,FAQ,26/05/2024,2360,2540,2500,1
Uttar Pradesh,Mainpuri,Ghiraur,Mango,Safeda,Medium,26/05/2024,4530,4730,4630,20
Madhya Pradesh,Hoshangabad,Banapura,Wheat,Local,FAQ,26/05/2024,2425,2425,2425,1
Madhya Pradesh,Hoshangabad,Semriharchand,Wheat,Local,FAQ,26/05/2024,2400,2400,2400,1
Rajasthan,Tonk,Malpura,Bajra(Pearl Millet/Cumbu),Other,FAQ,26/05/2024,2130,2175,2150,28
Uttar Pradesh,Aligarh,Charra,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,26/05/2024,2200,2220,2210,28
Uttrakhand,Haridwar,Haridwar Union,Mango,Safeda,Medium,26/05/2024,2500,3000,2600,20
Uttar Pradesh,Etah,Etah,Bajra(Pearl Millet/Cumbu),Hybrid,FAQ,26/05/2024,2000,2500,2100,28
West Bengal,Kolkata,Mechua,Mango,Other,Small,26/05/2024,4000,5000,5000,20
Jammu and Kashmir,Srinagar,Parimpore,Garlic,Other,FAQ,26/05/2024,16000,18000,17000,25
Punjab,Sangrur,Ahmedgarh,Banana,Other,Medium,26/05/2024,2600,2700,2600,19
Uttar Pradesh,Raebarelli,Raibareilly,Banana,Banana - Ripe,Medium,26/05/2024,2430,2460,2450,19
Madhya Pradesh,Rewa,Chaakghat,Wheat,Mill Quality,FAQ,26/05/2024,2335,5500,2341,1
Madhya Pradesh,Sagar,Deori,Wheat,Lokwan,FAQ,26/05/2024,2350,2350,2350,1
Haryana,Ambala,Ambala Cantt.,Cauliflower,Cauliflower,FAQ,26/05/2024,700,1000,800,34
Haryana,Mahendragarh-Narnaul,Mohindergarh,Onion,Onion,FAQ,26/05/2024,1000,1100,1000,23
Andhra Pradesh,Kurnool,Pattikonda,Onion,Local,FAQ,26/05/2024,3000,3500,3200,23
Kerala,Thiruvananthapuram,Maranelloor VFPCK,Banana,Nendra Bale,Small,26/05/2024,2500,3500,3000,19
Kerala,Thiruvananthapuram,Maranelloor VFPCK,Banana,Palayamthodan,Large,26/05/2024,2200,2400,2300,19
Uttar Pradesh,Ghaziabad,Ghaziabad,Mango,Safeda,Medium,26/05/2024,4450,4550,4500,20
Punjab,Patiala,Rajpura,Pineapple,Other,Medium,26/05/2024,3000,3800,3550,21
Rajasthan,Sikar,Surajgarh,Mustard,Other,FAQ,26/05/2024,5700,5700,5700,12
West Bengal,Murshidabad,Jiaganj,Rice,Fine,FAQ,26/05/2024,3400,3500,3450,3
West Bengal,Murshidabad,Kasimbazar,Rice,Other,FAQ,26/05/2024,3450,3650,3550,3
West Bengal,Nadia,Ranaghat,Rice,Other,FAQ,26/05/2024,4700,4850,4800,3
Chattisgarh,Gariyaband,Devbhog,Paddy(Dhan)(Common),I.R. 64,FAQ,26/05/2024,1800,1800,1800,2
Chattisgarh,Gariyaband,Gariyaband,Paddy(Dhan)(Common),I.R. 64,FAQ,26/05/2024,1900,1900,1900,2
Chattisgarh,Gariyaband,Rajim,Paddy(Dhan)(Common),MTU-1008,FAQ,26/05/2024,1980,2180,2160,2
Rajasthan,Kota,Kota (F&V),Grapes,Other,Medium,26/05/2024,4000,5000,4500,22
Chattisgarh,Kanker,Korar,Paddy(Dhan)(Common),Paddy Coarse,FAQ,26/05/2024,2000,2200,2100,2
Chattisgarh,Kanker,Narharpur,Paddy(Dhan)(Common),Other,FAQ,26/05/2024,2200,2200,2200,2
Chattisgarh,Kondagaon,Gamhari,Paddy(Dhan)(Common),Paddy fine,FAQ,26/05/2024,1900,2000,1950,2
Chattisgarh,Kondagaon,Makdi,Paddy(Dhan)(Common),Paddy Coarse,FAQ,26/05/2024,2000,2050,2025,2
Uttar Pradesh,Saharanpur,Saharanpur,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,26/05/2024,6500,6950,6720,6
Uttar Pradesh,Hardoi,Madhoganj,Rice,Common,FAQ,26/05/2024,2900,2950,2925,3
Madhya Pradesh,Sheopur,Vijaypur,Mustard,Mustard,FAQ,26/05/2024,5600,5650,5600,12
Uttar Pradesh,Mainpuri,Bewar,Rice,Common,FAQ,26/05/2024,2600,2640,2620,3
Uttar Pradesh,Mainpuri,Ghiraur,Rice,III,FAQ,26/05/2024,3040,3240,3140,3
Himachal Pradesh,Solan,Solan,Pineapple,Other,Medium,26/05/2024,4800,8000,5000,21
Kerala,Ernakulam,Keezhampara VFPCK,Pineapple,Other,Small,26/05/2024,1200,1800,1500,21
Uttar Pradesh,Sambhal,Muradabad,Rice,Common,FAQ,26/05/2024,2860,2880,2870,3
Uttrakhand,UdhamSinghNagar,Gadarpur,Rice,Other,FAQ,26/05/2024,3200,3400,3300,3
West Bengal,Hooghly,Champadanga,Rice,Fine,FAQ,26/05/2024,4250,4350,4300,3
West Bengal,Howrah,Ramkrishanpur(Howrah),Rice,Other,FAQ,26/05/2024,3700,3900,3800,3
Goa,North Goa,Mapusa,Grapes,Green,Medium,26/05/2024,5000,5000,5000,22
Himachal Pradesh,Kullu,Bhuntar,Grapes,Other,Medium,26/05/2024,8000,8500,8300,22
West Bengal,Howrah,Uluberia,Rice,Other,FAQ,26/05/2024,3600,4000,3800,3
West Bengal,Jhargram,Jhargram,Rice,Common,FAQ,26/05/2024,3600,4000,3800,3
West Bengal,Malda,Gajol,Rice,Other,FAQ,26/05/2024,4100,4200,4150,3
West Bengal,Medinipur(E),Tamluk (Medinipur E),Rice,Fine,FAQ,26/05/2024,3500,3700,3600,3
Rajasthan,Alwar,Alwar (F&V),Pineapple,Other,Large,26/05/2024,6400,9500,8000,21
Uttar Pradesh,Etah,Aliganj,Mustard,Sarson(Black),FAQ,26/05/2024,5650,5660,5655,12
Uttar Pradesh,Hamirpur,Kurara,Mustard,Mustard,FAQ,26/05/2024,5650,5670,5660,12
Uttar Pradesh,Hamirpur,Raath,Mustard,Mustard,FAQ,26/05/2024,5300,5400,5350,12
Uttar Pradesh,Jhansi,Jhansi (Grain),Mustard,Sarson(Black),FAQ,26/05/2024,4800,5200,5020,12
Uttar Pradesh,Kanpur Dehat,Jhijhank,Mustard,Sarson(Black),FAQ,26/05/2024,5250,5350,5300,12
Uttar Pradesh,Mainpuri,Ghiraur,Mustard,Mustard,FAQ,26/05/2024,5300,5390,5350,12
Uttar Pradesh,Sambhal,Bhehjoi,Mustard,Lohi Black,FAQ,26/05/2024,5600,5651,5650,12
West Bengal,Bankura,Bishnupur(Bankura),Mustard,Mustard,FAQ,26/05/2024,5450,5700,5650,12
NCT of Delhi,Delhi,Narela,Paddy(Dhan)(Common),Sarvati,FAQ,26/05/2024,1900,1950,1925,2
Odisha,Bargarh,Godabhaga,Paddy(Dhan)(Common),Other,FAQ,26/05/2024,2183,2203,2183,2
Odisha,Bhadrak,Bhadrak,Paddy(Dhan)(Common),1001,FAQ,26/05/2024,2100,2183,2183,2
Tamil Nadu,Coimbatore,Madathukulam,Paddy(Dhan)(Common),Other,FAQ,26/05/2024,2200,2300,2250,2
Tamil Nadu,Theni,Bodinayakkanur,Paddy(Dhan)(Common),Other,FAQ,26/05/2024,1700,1840,1770,2
Haryana,Bhiwani,Ch. Dadri,Banana,Other,Large,26/05/2024,1500,4000,2750,19
Uttar Pradesh,Jhansi,Mauranipur,Rice,III,FAQ,26/05/2024,2900,3050,3000,3
Karnataka,Haveri,Shiggauv,Paddy(Dhan)(Common),Paddy,FAQ,26/05/2024,2475,2600,2480,2
Karnataka,Karwar(Uttar Kannad),Haliyala,Paddy(Dhan)(Common),Paddy Medium,FAQ,26/05/2024,2600,2600,2600,2
Madhya Pradesh,Balaghat,Balaghat,Paddy(Dhan)(Common),Paddy,FAQ,26/05/2024,1490,1900,1700,2
Madhya Pradesh,Balaghat,Lalbarra,Paddy(Dhan)(Common),Paddy,FAQ,26/05/2024,1810,2300,2300,2
Madhya Pradesh,Balaghat,Lalbarra,Paddy(Dhan)(Common),Paddy Medium,FAQ,26/05/2024,2300,2300,2300,2
Madhya Pradesh,Balaghat,Mohgaon,Paddy(Dhan)(Common),Common,FAQ,26/05/2024,2183,2185,2185,2
Madhya Pradesh,Mandla,Mandla,Paddy(Dhan)(Common),Common,FAQ,26/05/2024,1970,2000,2000,2
Madhya Pradesh,Raisen,Bareli,Paddy(Dhan)(Common),Basumathi,FAQ,26/05/2024,2600,3100,3100,2
Madhya Pradesh,Raisen,Bareli,Paddy(Dhan)(Common),Common,FAQ,26/05/2024,2500,2500,3100,2
Madhya Pradesh,Seoni,Barghat,Paddy(Dhan)(Common),Paddy,FAQ,26/05/2024,2200,2200,2200,2
Madhya Pradesh,Sheopur,Sheopurkalan,Paddy(Dhan)(Common),Paddy,FAQ,26/05/2024,3870,3870,3870,2
Madhya Pradesh,Umariya,Umariya,Paddy(Dhan)(Common),Common,FAQ,26/05/2024,1900,1900,1900,2
Gujarat,Surat,Mandvi,Paddy(Dhan)(Common),Other,FAQ,26/05/2024,1750,2300,2025,2
Chattisgarh,Bemetara,Bemetara,Wheat,Other,FAQ,26/05/2024,2000,2000,2000,1
Chattisgarh,Kabirdham,Kawardha,Wheat,Deshi,FAQ,26/05/2024,2165,2289,2279,1
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Mango,Other,Medium,26/05/2024,3000,6000,5000,20
Chattisgarh,Durg,Durg,Mango,Badami,Medium,26/05/2024,8000,10000,8000,20
Chattisgarh,Rajnandgaon,Rajnandgaon,Mango,Badami,Medium,26/05/2024,6000,14000,10000,20
Gujarat,Bharuch,Bharuch,Mango,Keshar,Medium,26/05/2024,7000,11000,8000,20
Uttar Pradesh,Agra,Achnera,Barley (Jau),Dara,FAQ,26/05/2024,2040,2120,2080,29
Uttar Pradesh,Ghaziabad,Ghaziabad,Barley (Jau),Dara,FAQ,26/05/2024,2180,2210,2200,29
Uttar Pradesh,Jhansi,Gurusarai,Barley (Jau),Dara,FAQ,26/05/2024,1900,2000,1950,29
Uttar Pradesh,Kanpur Dehat,Jhijhank,Barley (Jau),Dara,FAQ,26/05/2024,2075,2200,2130,29
Uttar Pradesh,Mahoba,Mahoba,Barley (Jau),Dara,FAQ,26/05/2024,2100,2200,2150,29
Uttar Pradesh,Sonbhadra,Robertsganj,Barley (Jau),Dara,FAQ,26/05/2024,2035,2200,2110,29
Haryana,Faridabad,Faridabad,Mango,Other,Large,26/05/2024,2000,5000,3500,20
Kerala,Ernakulam,Perumbavoor,Banana,Palayamthodan,Medium,26/05/2024,2000,3000,2500,19
Uttar Pradesh,Bareilly,Bahedi,Paddy(Dhan)(Common),Common,FAQ,26/05/2024,2185,2245,2225,2
Uttar Pradesh,Bareilly,Richha,Paddy(Dhan)(Common),Common,FAQ,26/05/2024,2185,2260,2220,2
Uttar Pradesh,Fatehpur,Fatehpur,Paddy(Dhan)(Common),Common,FAQ,26/05/2024,2100,2200,2185,2
Uttar Pradesh,Hardoi,Sandila,Paddy(Dhan)(Common),Common,FAQ,26/05/2024,2140,2200,2185,2
Kerala,Idukki,Nedumkandam,Banana,Nendra Bale,Medium,26/05/2024,3500,4000,3500,19
Kerala,Idukki,Nedumkandam,Banana,Palayamthodan,Medium,26/05/2024,3000,3000,3000,19
Kerala,Idukki,Rajakkad  VFPCK,Banana,Amruthapani,Large,26/05/2024,4500,4500,4500,19
Uttar Pradesh,Raebarelli,Raibareilly,Paddy(Dhan)(Common),Common,FAQ,26/05/2024,2300,2350,2325,2
West Bengal,Murshidabad,Jangipur,Paddy(Dhan)(Common),Common,FAQ,26/05/2024,2175,2215,2200,2
West Bengal,Murshidabad,Kandi,Paddy(Dhan)(Common),I.R. 36,FAQ,26/05/2024,2200,2300,2250,2
Rajasthan,Jaipur,Kishangarh Renwal,Barley (Jau),Other,FAQ,26/05/2024,2100,2150,2125,29
Telangana,Karimnagar,Dharmaram,Paddy(Dhan)(Common),1001,FAQ,26/05/2024,2183,2183,2183,2
Telangana,Karimnagar,Gangadhara,Paddy(Dhan)(Common),1001,FAQ,26/05/2024,2183,2183,2183,2
Telangana,Khammam,Bhadrachalam,Paddy(Dhan)(Common),Samba Masuri,FAQ,26/05/2024,2203,2203,2203,2
West Bengal,Alipurduar,Alipurduar,Ginger(Dry),Dry,FAQ,26/05/2024,15000,16000,15500,27
West Bengal,Alipurduar,Falakata,Ginger(Dry),Dry,FAQ,26/05/2024,12000,13000,12500,27
West Bengal,Hooghly,Sheoraphuly,Ginger(Dry),Other,FAQ,26/05/2024,16000,18000,17000,27
Himachal Pradesh,Kullu,Bhuntar,Banana,Other,Medium,26/05/2024,2600,2800,2700,19
Himachal Pradesh,Solan,Solan,Banana,Other,Medium,26/05/2024,1700,2700,2100,19
Telangana,Mahbubnagar,Kollapur,Paddy(Dhan)(Common),Common,FAQ,26/05/2024,2200,2200,2200,2
Kerala,Ernakulam,Koovapadi VFPCK,Banana,Nendra Bale,Large,26/05/2024,5000,5400,5200,19
Kerala,Ernakulam,Koovapadi VFPCK,Banana,Robusta,Large,26/05/2024,2200,2600,2400,19
Kerala,Thiruvananthapuram,Anyara(EEC),Banana,Red Banana,Medium,26/05/2024,4800,4900,4900,19
Maharashtra,Ahmednagar,Shevgaon,Bajra(Pearl Millet/Cumbu),Other,FAQ,26/05/2024,2250,2400,2400,28
Kerala,Thiruvananthapuram,Balaramapuram  VFPCK,Banana,Nendra Bale,Medium,26/05/2024,4500,4800,4700,19
Kerala,Thiruvananthapuram,Chenkal  VFPCK,Banana,Palayamthodan,Large,26/05/2024,1900,2500,2100,19
Kerala,Thiruvananthapuram,Chenkal  VFPCK,Banana,Rasakathai,Large,26/05/2024,4500,5500,5300,19
Kerala,Thiruvananthapuram,Maranelloor VFPCK,Banana,Nendra Bale,Medium,26/05/2024,4500,6500,5500,19
Telangana,Hyderabad,Gaddiannaram,Mango,Dusheri,Medium,26/05/2024,2000,9000,4000,20
Telangana,Karimnagar,Medipally,Mango,Badami,Medium,26/05/2024,3000,3000,3000,20
Telangana,Warangal,Warangal,Mango,Totapuri,Medium,26/05/2024,2300,2300,2300,20
Kerala,Thirssur,Marottichal  VFPCK,Banana,Nendra Bale,Medium,26/05/2024,4800,5500,5400,19
Madhya Pradesh,Burhanpur,Burhanpur,Wheat,Local,FAQ,26/05/2024,2100,2200,2200,1
Madhya Pradesh,Chhatarpur,Chhatarpur,Wheat,Mill Quality,FAQ,26/05/2024,2400,2400,2340,1
Madhya Pradesh,Chhatarpur,Harpalpur,Wheat,Local,FAQ,26/05/2024,2383,2399,2399,1
Punjab,Mansa,Mansa,Mango,Other,Medium,26/05/2024,3000,7000,5000,20
Punjab,Patiala,Rajpura,Mango,Other,Large,26/05/2024,4500,6000,5500,20
Kerala,Thiruvananthapuram,Anyara(EEC),Banana,Palayamthodan,Medium,26/05/2024,2500,2600,2600,19
Madhya Pradesh,Dewas,Khategaon,Wheat,Mill Quality,FAQ,26/05/2024,2605,2658,2755,1
Madhya Pradesh,Dhar,Badnawar,Wheat,Local,FAQ,26/05/2024,2200,2455,2450,1
Rajasthan,Dausa,Bandikui,Bajra(Pearl Millet/Cumbu),Other,FAQ,26/05/2024,2000,2204,2102,28
Haryana,Rohtak,Sampla,Mango,Other,Large,26/05/2024,6000,6000,6000,20
Kerala,Malappuram,Parappanangadi VFPCK,Banana,Nendra Bale,Large,26/05/2024,4100,4300,4200,19
Kerala,Malappuram,Parappanangadi VFPCK,Banana,Robusta,Large,26/05/2024,1400,1600,1500,19
Kerala,Malappuram,Thalappara  VFPCK,Banana,Palayamthodan,Large,26/05/2024,1500,1700,1600,19
